Wall time,Step,Value
1655837974.3621264,712965,-20.0
1655838312.4202158,714986,-21.0
1655838708.3711898,717077,-20.0
1655838951.1901274,718253,-20.0
1655839420.7564232,720449,-20.0
1655839610.1451705,721596,-18.0
1655840011.0086963,724024,-18.0
1655840213.5156612,725249,-18.0
1655840365.9352548,726171,-20.0
1655841253.9378264,731540,-18.0
1655842046.6211205,736344,-17.0
1655842476.4255674,738948,-17.0
1655844666.7231588,752186,-20.0
1655845030.929815,754378,-20.0
1655846189.585778,761332,-19.0
1655846357.4999251,762341,-20.0
1655847019.0983422,766309,-21.0
1655847591.6933863,769721,-20.0
1655848134.3252187,772971,-18.0
1655848285.3252535,773864,-20.0
1655848588.9554453,775680,-21.0
1655848752.5669339,776660,-19.0
1655848990.7622864,778064,-16.0
1655849386.343512,780406,-20.0
1655850551.5291305,787302,-19.0
1655853635.1764493,805580,-20.0
1655853832.6085267,806751,-19.0
1655854025.8471823,807897,-19.0
1655854197.95026,808918,-19.0
1655854755.539384,812197,-19.0
1655856279.1679928,821169,-20.0
1655856455.2896411,822213,-20.0
1655858078.9595563,831803,-19.0
1655858888.4421039,836588,-19.0
1655859081.024602,837715,-21.0
1655859464.0322325,839983,-20.0
1655859644.3027744,841057,-18.0
1655860149.72553,844068,-20.0
1655860338.7170074,845202,-20.0
1655860879.9506998,848456,-20.0
1655861259.575772,850732,-18.0
1655862173.1314983,856237,-18.0
1655862367.1974156,857415,-18.0
1655863598.888601,864795,-17.0
1655864205.7067976,868413,-19.0
1655864545.1100154,870431,-18.0
1655865058.00115,873485,-21.0
1655865256.897574,874673,-19.0
1655865982.2196958,879020,-20.0
1655866164.722454,880117,-20.0
1655868387.219974,893542,-21.0
1655868773.177361,895889,-18.0
1655869469.1438468,900132,-18.0
1655869816.9856856,902259,-19.0
1655870345.9548538,905480,-21.0
1655870674.9158654,907495,-21.0
1655870847.9009411,908553,-21.0
1655871321.2268834,911454,-21.0
1655871479.5761456,912415,-21.0
1655872336.9997222,917636,-19.0
1655872489.4787254,918572,-21.0
1655872894.7537153,921047,-18.0
1655873066.42309,922097,-18.0
1655874402.2912226,930231,-21.0
1655874561.486377,931197,-20.0
