Wall time,Step,Value
1655722373.0345314,168803,-20.40999984741211
1655723249.2770844,172491,-20.389999389648438
1655723467.1922264,173419,-20.40999984741211
1655723726.8696527,174540,-20.399999618530273
1655725165.942034,180754,-20.399999618530273
1655725825.956146,183575,-20.420000076293945
1655726039.9016976,184472,-20.40999984741211
1655726231.5082252,185294,-20.40999984741211
1655726448.1974401,186211,-20.420000076293945
1655726841.10121,187931,-20.420000076293945
1655727650.0611224,191414,-20.40999984741211
1655728105.6684813,193288,-20.399999618530273
1655728574.0623198,195289,-20.389999389648438
1655729486.4328456,199014,-20.3700008392334
1655729689.6485972,199855,-20.3700008392334
1655729917.9910355,200800,-20.360000610351562
1655730565.3558445,203599,-20.3700008392334
1655731614.1153703,208114,-20.350000381469727
1655733595.8853142,217338,-20.360000610351562
1655734723.2646112,222024,-20.360000610351562
1655735043.7421887,223331,-20.299999237060547
1655735258.8790214,224231,-20.309999465942383
1655737828.635856,234984,-20.31999969482422
1655738032.5270083,235853,-20.329999923706055
1655738259.1827905,236845,-20.309999465942383
1655740584.3049347,246722,-20.3799991607666
1655741053.798834,249498,-20.360000610351562
1655741455.799194,251199,-20.360000610351562
1655741881.9815552,252922,-20.360000610351562
1655742799.9101036,256809,-20.360000610351562
1655743450.7255805,259608,-20.309999465942383
1655744175.3708634,262644,-20.31999969482422
1655744620.7332213,264509,-20.299999237060547
1655745707.656812,268967,-20.299999237060547
1655746100.2562242,270658,-20.309999465942383
1655746309.7802613,271570,-20.329999923706055
1655748035.9155312,278853,-20.329999923706055
1655748461.8219218,280614,-20.31999969482422
1655749266.568403,284065,-20.350000381469727
1655750123.7786782,287699,-20.3799991607666
1655750578.9629877,289621,-20.360000610351562
1655750833.0630543,290666,-20.350000381469727
1655751511.5906918,293469,-20.360000610351562
1655755046.3919566,308573,-20.260000228881836
1655755302.3911169,309632,-20.229999542236328
1655756507.0365372,314818,-20.209999084472656
1655757028.0466037,317035,-20.25
1655757259.072294,318039,-20.229999542236328
1655758696.455627,324071,-20.209999084472656
1655759309.401734,326648,-20.139999389648438
1655760179.1991372,330305,-20.149999618530273
1655761134.9106808,334357,-20.170000076293945
1655761366.3585536,335348,-20.18000030517578
1655761599.4381325,336322,-20.170000076293945
1655761873.8601716,337452,-20.149999618530273
1655762086.340294,338383,-20.139999389648438
1655762376.6324105,339621,-20.1299991607666
1655764827.0659766,349924,-20.09000015258789
1655766809.239911,358158,-20.079999923706055
1655767725.054714,361960,-20.09000015258789
1655768240.7321794,364122,-20.100000381469727
1655768686.6164193,365971,-20.06999969482422
1655769332.086191,368660,-20.079999923706055
1655770547.2396967,373691,-20.020000457763672
1655771087.3219376,375941,-20.0
1655772323.047084,381100,-19.940000534057617
1655773508.279808,386051,-19.899999618530273
1655773741.8654237,387026,-19.920000076293945
1655775146.0321424,392892,-19.90999984741211
1655775379.5553272,393867,-19.889999389648438
1655776310.6671643,397755,-19.899999618530273
1655777225.6573925,401570,-19.90999984741211
1655778562.5682948,407181,-19.93000030517578
1655778760.9385505,408022,-19.950000762939453
1655779023.3456755,409109,-19.950000762939453
1655779496.7839656,411126,-19.959999084472656
1655780323.9159372,414617,-19.989999771118164
1655780525.152159,415468,-20.0
1655780968.6845725,417332,-20.020000457763672
1655781849.367803,421058,-20.030000686645508
1655782284.705318,422889,-20.030000686645508
1655783165.285721,426585,-20.110000610351562
1655784177.897481,430865,-20.079999923706055
1655784402.2908928,431795,-20.079999923706055
1655785418.484439,436060,-20.040000915527344
1655785648.3379424,437028,-20.049999237060547
1655786127.6131077,439040,-20.049999237060547
1655786590.5615468,440982,-20.059999465942383
1655787574.970836,445152,-20.049999237060547
1655787768.9323924,445990,-20.059999465942383
1655788933.1053896,451026,-20.040000915527344
1655789125.775267,451850,-20.06999969482422
1655790508.437507,457693,-20.110000610351562
1655790969.2138402,459610,-20.1200008392334
1655792131.277694,464472,-20.1299991607666
1655793086.797772,468577,-20.100000381469727
1655795824.4265385,480088,-20.15999984741211
1655796055.112556,481061,-20.15999984741211
1655796279.1573899,482019,-20.18000030517578
1655796501.5614164,482985,-20.170000076293945
1655796727.0150466,483935,-20.18000030517578
1655796925.4529243,484774,-20.200000762939453
1655797698.268029,488065,-20.149999618530273
1655797946.7396867,489132,-20.139999389648438
1655798176.0118594,490118,-20.15999984741211
1655801314.5697365,503382,-20.200000762939453
1655801571.1860855,504491,-20.219999313354492
1655801986.7051911,506261,-20.209999084472656
1655802216.988737,507235,-20.200000762939453
1655802475.0893247,508329,-20.200000762939453
1655802954.7084482,510382,-20.200000762939453
1655803394.3637168,512249,-20.209999084472656
1655803826.5656056,514120,-20.190000534057617
1655804251.1301832,515969,-20.18000030517578
1655804527.9518063,517151,-20.170000076293945
1655805288.3140914,520324,-20.139999389648438
1655805742.2378387,522228,-20.139999389648438
1655806434.965424,525231,-20.139999389648438
1655806633.6873307,526082,-20.139999389648438
1655808116.3439045,532476,-20.139999389648438
1655808567.8487167,534403,-20.149999618530273
1655809608.063244,538738,-20.139999389648438
1655810137.5358224,541851,-20.139999389648438
1655810465.8953345,543799,-20.149999618530273
1655810940.1423588,546614,-20.149999618530273
1655812261.403951,554440,-20.1299991607666
1655812467.0817242,555659,-20.100000381469727
1655812950.1314461,558510,-20.06999969482422
1655813254.0227602,560295,-20.06999969482422
1655813388.3361685,561085,-20.06999969482422
1655813863.0100265,563893,-20.079999923706055
1655814244.7313054,566158,-20.079999923706055
1655814590.4490156,568205,-20.059999465942383
1655814767.595239,569254,-20.049999237060547
1655815260.3049068,572173,-20.049999237060547
1655815413.0709817,573081,-20.049999237060547
1655816241.1315756,577981,-20.100000381469727
1655817117.9491417,583161,-20.06999969482422
1655817258.0648332,583983,-20.06999969482422
1655817577.06646,585863,-20.110000610351562
1655818564.505703,591701,-20.100000381469727
1655818705.6649694,592535,-20.1200008392334
1655819219.7958748,595556,-20.110000610351562
1655819556.4910896,597541,-20.09000015258789
1655819761.4525874,598750,-20.06999969482422
1655820451.9101152,602836,-20.079999923706055
1655821149.2907102,606958,-20.059999465942383
1655821632.3620436,609807,-20.079999923706055
1655821805.723463,610827,-20.06999969482422
1655821998.0893006,611962,-20.049999237060547
1655822136.6284592,612784,-20.059999465942383
1655822341.689541,613996,-20.040000915527344
1655823209.756074,619122,-19.989999771118164
1655823525.2329216,620981,-20.030000686645508
1655823736.5813398,622224,-20.010000228881836
1655824051.455581,624066,-19.989999771118164
1655824275.5258355,625388,-19.959999084472656
1655824740.736003,628136,-19.969999313354492
1655825115.3742373,630352,-19.969999313354492
1655826333.6433372,637564,-19.969999313354492
1655826777.8106148,640195,-20.010000228881836
1655827567.5744407,644867,-20.010000228881836
1655827716.197487,645745,-20.010000228881836
1655828340.4045641,649439,-19.989999771118164
1655829059.631876,653686,-20.030000686645508
1655830476.661553,662092,-19.989999771118164
1655830804.146289,664035,-19.989999771118164
1655831090.2376287,665737,-20.020000457763672
1655831245.580289,666654,-20.040000915527344
1655831537.4586864,668392,-20.059999465942383
1655832041.7343876,671387,-20.049999237060547
1655832538.316249,674340,-20.049999237060547
1655833413.2399044,679510,-20.020000457763672
1655834336.191557,684953,-20.010000228881836
1655834662.1644163,686883,-20.0
1655835199.273195,690060,-20.010000228881836
1655835426.024683,691400,-19.969999313354492
1655835778.6819837,693490,-19.959999084472656
1655836104.9134767,695427,-19.940000534057617
1655836272.1913311,696421,-19.950000762939453
1655836629.6425831,698544,-19.979999542236328
1655836802.8841064,699576,-20.0
1655837121.1252728,701456,-20.010000228881836
1655837254.2668846,702246,-20.020000457763672
1655837390.8896658,703055,-20.020000457763672
1655838247.0427225,708137,-20.020000457763672
1655839090.4637022,712365,-20.0
1655839507.1779776,714413,-20.020000457763672
1655841470.3472934,726003,-20.110000610351562
1655841824.7659028,728079,-20.100000381469727
1655842803.2510161,733843,-20.149999618530273
1655842972.5101929,734839,-20.1299991607666
1655843703.5320435,739134,-20.079999923706055
1655844183.6457171,741961,-20.079999923706055
1655844716.534458,745105,-20.030000686645508
1655844913.4610052,746269,-20.020000457763672
1655845332.323951,748744,-19.989999771118164
1655845499.059674,749727,-19.979999542236328
1655845642.3766642,750576,-19.979999542236328
1655845938.765807,752324,-19.989999771118164
1655846901.6383665,758021,-19.969999313354492
1655849849.6729603,775460,-19.940000534057617
1655849992.1166859,776308,-19.950000762939453
1655850173.8480635,777388,-19.959999084472656
1655850363.9009142,778517,-19.940000534057617
1655850883.6137633,781609,-19.950000762939453
1655852320.794268,790130,-19.850000381469727
1655852490.691516,791132,-19.8700008392334
1655853964.1903477,799868,-19.889999389648438
1655854682.5016868,804105,-19.81999969482422
1655854826.39694,804955,-19.81999969482422
1655855189.1917498,807074,-19.809999465942383
1655855364.1631942,808086,-19.809999465942383
1655855936.8326116,811478,-19.770000457763672
1655856108.2916005,812493,-19.760000228881836
1655856678.6026094,815876,-19.780000686645508
1655857015.5298524,817878,-19.739999771118164
1655858044.6048377,823965,-19.790000915527344
1655859195.8133795,830783,-19.700000762939453
1655859686.0067232,833695,-19.700000762939453
1655860068.881933,835958,-19.65999984741211
1655860606.192655,839139,-19.639999389648438
1655860807.0322018,840320,-19.6200008392334
1655861412.3010705,843902,-19.68000030517578
1655861559.3390446,844772,-19.68000030517578
1655863746.9811833,857679,-19.68000030517578
1655864137.5921547,859994,-19.65999984741211
1655864924.4222443,864644,-19.649999618530273
1655865272.9805832,866706,-19.649999618530273
1655865899.0473232,870414,-19.610000610351562
1655866275.566502,872645,-19.600000381469727
1655866463.3029702,873752,-19.600000381469727
1655867031.158078,877122,-19.579999923706055
1655867200.1651304,878122,-19.600000381469727
