Wall time,Step,Value
1654534530.2584157,4446,0.49911078810691833
1654534794.6699257,6008,0.4987984001636505
1654536236.4442015,14472,0.49710559844970703
1654537078.397076,19410,0.4961180090904236
1654537267.0983467,20509,0.49589818716049194
1654538086.4800944,25290,0.4949420094490051
1654538359.6696208,26876,0.4946247935295105
1654538542.7005537,27949,0.4944101870059967
1654539052.5141215,30934,0.4938131868839264
1654539316.559613,32468,0.49350640177726746
1654540010.0956707,36505,0.49269899725914
1654540251.2001119,37908,0.49241840839385986
1654543307.0329733,55709,0.4888581931591034
1654543778.4049819,58464,0.4883072078227997
1654545489.8679698,68479,0.4863041937351227
1654545870.3523262,70707,0.48585858941078186
1654546125.075465,72212,0.48555758595466614
1654546642.6469445,75261,0.4849478006362915
1654547416.9071505,79792,0.48404160141944885
1654548118.2655828,83897,0.4832206070423126
1654548808.4845898,87984,0.4824031889438629
1654549116.4773932,89810,0.4820379912853241
1654549351.956698,91205,0.4817590117454529
1654549578.0259748,92540,0.4814920127391815
1654550045.598569,95298,0.48094040155410767
1654550298.418291,96797,0.48064059019088745
1654550539.4257312,98228,0.4803543984889984
1654550774.3784454,99625,0.48007500171661377
1654551287.9420958,102654,0.4794692099094391
1654551581.120356,104381,0.4791238009929657
1654553083.9308164,113170,0.47736600041389465
1654553619.0356388,116316,0.47673681378364563
1654554448.9224918,121186,0.47576281428337097
1654555200.889792,125599,0.474880188703537
1654556256.048806,131407,0.4737186133861542
1654558929.035153,146658,0.47066840529441833
1654559226.3519638,148394,0.4703212082386017
1654560043.380157,153132,0.4693736135959625
1654560879.3102434,157982,0.4684036076068878
1654561123.0449393,159386,0.46812281012535095
1654561638.9406295,162379,0.4675242006778717
1654563715.2290215,173868,0.465226411819458
1654565033.382426,181431,0.46371379494667053
1654566146.6003969,187888,0.4624224007129669
1654566369.8633754,189194,0.46216121315956116
1654566926.1049087,192431,0.46151378750801086
1654567430.738365,195363,0.46092739701271057
1654567734.0030951,197132,0.46057361364364624
1654569092.5234525,205089,0.4589821994304657
1654569343.2952545,206566,0.45868679881095886
1654571156.7285545,217212,0.45655760169029236
1654571726.2480686,220539,0.4558922052383423
1654571981.081648,222050,0.45559000968933105
1654572897.9969804,227422,0.45451560616493225
1654574687.9895108,237984,0.45240318775177
1654575547.385226,243080,0.4513840079307556
1654576102.0428886,246380,0.4507240056991577
1654576692.7562635,249887,0.4500226080417633
1654578237.0375752,259036,0.4481928050518036
1654578515.5090072,260672,0.4478656053543091
1654578791.2457142,262307,0.4475386142730713
1654579623.131891,267213,0.4465574026107788
1654580108.8746448,270074,0.44598519802093506
1654581380.3652802,277587,0.44448259472846985
1654582217.5686042,282542,0.4434916079044342
1654582482.9108367,284100,0.44317999482154846
1654582770.2943301,285793,0.44284141063690186
1654583728.0597968,291458,0.44170838594436646
1654584028.490869,293242,0.44135159254074097
1654584288.1855562,294790,0.4410420060157776
1654586124.8496528,305657,0.43886861205101013
1654586879.1953063,310104,0.43797919154167175
1654587250.896887,312294,0.4375411868095398
1654587516.876403,313860,0.4372279942035675
1654587688.3899174,314869,0.4370262026786804
1654588210.2482283,317953,0.4364094138145447
1654588747.0970967,321122,0.43577560782432556
1654589433.606942,325178,0.4349643886089325
1654589989.4384155,328455,0.4343090057373047
1654590646.1794877,332313,0.43353739380836487
1654590970.3554826,334205,0.4331589937210083
1654591679.8487391,338378,0.4323244094848633
1654591959.7776766,340021,0.43199580907821655
1654592210.8116276,341483,0.4317033886909485
1654593085.821978,346579,0.4306842088699341
1654594589.1299875,355331,0.4289337992668152
1654597638.1563742,373050,0.42539000511169434
1654598412.8107724,377595,0.42448100447654724
1654599407.1262789,383404,0.4233191907405853
1654599655.4441936,384840,0.4230319857597351
1654599983.4683917,386755,0.42264899611473083
1654602239.1159375,399979,0.4200041890144348
1654603416.7985075,406860,0.4186280071735382
1654603794.409563,409067,0.41818660497665405
1654604087.0381396,410776,0.4178448021411896
1654604628.6582425,413959,0.417208194732666
1654606939.733412,427471,0.41450580954551697
1654607189.9935317,428929,0.41421419382095337
1654607939.3612885,433323,0.4133354127407074
1654608348.7540426,435710,0.4128580093383789
1654608734.8948298,437974,0.41240519285202026
1654609364.1357567,441650,0.4116699993610382
1654609852.6156514,444492,0.4111016094684601
1654610080.803493,445822,0.4108355939388275
1654610631.2970772,449021,0.41019579768180847
1654611180.2682202,452233,0.4095534086227417
1654611442.165086,453764,0.40924718976020813
1654612060.3448458,457392,0.4085215926170349
1654613646.6675127,466755,0.40664899349212646
1654613887.2111063,468169,0.4063661992549896
1654614192.9480727,469964,0.40600720047950745
1654614468.5999484,471599,0.40568020939826965
1654616915.4240594,486128,0.4027743935585022
1654617444.474198,489265,0.40214699506759644
1654618700.2166996,496696,0.40066081285476685
1654619801.9719937,503239,0.39935219287872314
1654620469.247045,507186,0.39856278896331787
1654620710.000924,508616,0.39827680587768555
1654621698.532885,514471,0.3971058130264282
1654623733.8540258,526531,0.3946937918663025
1654624290.9971542,529834,0.39403319358825684
1654624627.6563952,531819,0.39363619685173035
1654626161.5289621,540844,0.3918311893939972
1654626477.3542335,542692,0.3914616107940674
1654627100.073302,546317,0.3907366096973419
1654628044.237002,551857,0.3896285891532898
1654628771.9656863,556131,0.3887737989425659
1654629009.0761347,557514,0.3884972035884857
1654630487.81928,566188,0.386762410402298
1654631106.1902225,569811,0.38603779673576355
1654631909.492096,574480,0.3851040005683899
1654633290.8651497,582502,0.3834995925426483
1654634516.8072402,589639,0.38207221031188965
1654634823.8719566,591427,0.3817146122455597
1654635144.362851,593289,0.38134220242500305
1654635450.0035818,595071,0.3809857964515686
1654635818.8860407,597221,0.38055580854415894
1654636129.1629343,599020,0.3801960051059723
1654638304.150042,611583,0.3776834011077881
1654639147.3647602,616415,0.3767170011997223
1654639438.2206738,618116,0.37637680768966675
1654642136.7492995,633847,0.37323060631752014
1654643299.991062,640651,0.3718698024749756
1654643605.7299185,642426,0.37151479721069336
1654643913.1869,644222,0.37115558981895447
1654644642.2086868,648434,0.37031319737434387
1654645786.02988,655071,0.3689858019351959
1654647287.4830523,663812,0.3672375977039337
1654647890.6204815,667326,0.3665347993373871
1654649889.4342341,677748,0.3644503951072693
1654651520.8025186,685170,0.36296600103378296
1654651921.3708334,686971,0.3626058101654053
1654652467.1989117,689365,0.36212700605392456
1654653705.7872145,694910,0.36101800203323364
1654654875.2875001,700252,0.35994958877563477
1654655182.624906,701636,0.35967281460762024
1654656364.6494758,706983,0.3586033880710602
1654656755.0481644,708797,0.35824060440063477
1654658238.7749305,715604,0.35687920451164246
1654660194.4889646,724715,0.3550570011138916
1654660480.7991216,726417,0.35471659898757935
1654660829.2248328,728455,0.35430899262428284
1654661574.293951,732866,0.35342681407928467
1654661831.9600933,734384,0.35312318801879883
1654662141.2700548,736217,0.3527565896511078
1654662759.5149877,739881,0.35202381014823914
1654663058.8408077,741646,0.3516708016395569
1654663774.4593136,745880,0.3508239984512329
1654665067.1123817,753501,0.3492997884750366
1654665669.5099623,757076,0.3485848009586334
1654665957.8851848,758775,0.3482449948787689
1654666278.508617,760676,0.3478648066520691
1654666961.6832733,764720,0.34705600142478943
1654668226.5374448,772199,0.3455601930618286
1654668440.937064,773458,0.345308393239975
1654669937.6575692,782253,0.3435494005680084
1654670196.2775059,783777,0.34324461221694946
1654670829.44081,787511,0.3424977958202362
1654671443.4509542,791117,0.34177660942077637
1654672743.910039,798732,0.3402535915374756
1654672998.8084426,800220,0.33995598554611206
1654673937.5093822,805708,0.33885839581489563
1654674652.2985532,809877,0.3380245864391327
1654674990.7389088,811861,0.3376277983188629
1654675810.6200325,816659,0.3366681933403015
1654676126.1472046,818500,0.33629998564720154
1654677133.3058975,824404,0.33511918783187866
1654677555.6337829,826879,0.33462420105934143
1654677861.2974257,828673,0.33426541090011597
1654678471.535496,832252,0.3335495889186859
1654679497.9418688,838279,0.3323442041873932
1654680941.0522146,846704,0.3306592106819153
1654682309.6880322,854706,0.32905879616737366
1654682595.6056006,856384,0.3287231922149658
1654683430.0589254,861265,0.3277469873428345
1654684572.0193288,867946,0.32641080021858215
1654684929.9691408,870043,0.3259913921356201
1654685282.88656,872119,0.32557618618011475
1654685547.0459008,873663,0.32526740431785583
1654685804.0009317,875173,0.32496538758277893
1654686060.5851145,876673,0.3246653974056244
1654686953.8455324,881877,0.3236246109008789
1654687301.3777804,883880,0.3232240080833435
1654687611.811969,885681,0.32286378741264343
1654688090.9923763,888486,0.32230278849601746
1654689039.0121064,894087,0.32118260860443115
1654691533.2003279,908801,0.31823980808258057
1654692526.9847662,914625,0.3170750141143799
1654692934.656901,917020,0.31659600138664246
1654693632.1378164,921131,0.31577378511428833
1654693991.3742237,923252,0.31534960865974426
1654694337.8620632,925301,0.31493979692459106
1654695003.7668436,929235,0.3141529858112335
1654695784.753993,933844,0.3132311999797821
1654696666.3636456,939034,0.31219321489334106
1654697361.9844413,943129,0.3113741874694824
1654697704.575533,945164,0.31096720695495605
1654698717.5921376,951147,0.3097706139087677
1654699390.7537029,955134,0.30897319316864014
1654700529.9014707,961860,0.30762800574302673
1654700865.474535,963844,0.30723118782043457
1654703151.3186078,977364,0.3045271933078766
1654703453.0813568,979154,0.3041692078113556
1654703785.5927951,981124,0.30377519130706787
1654705263.4757388,989876,0.30202481150627136
1654706341.0880506,996201,0.30075979232788086
1654707096.9558928,1000649,0.29987019300460815
1654708006.5206687,1006011,0.2987977862358093
1654709394.6532145,1014191,0.2971617877483368
1654711074.7184322,1024105,0.29517900943756104
1654711496.2564936,1026596,0.29468080401420593
1654711819.801319,1028502,0.2942996025085449
1654712581.3279097,1033003,0.2933993935585022
1654713412.8832037,1037916,0.2924168109893799
1654713703.5762577,1039627,0.292074590921402
1654714091.4014692,1041912,0.29161760210990906
1654714639.1411686,1045148,0.29097041487693787
1654715303.7642431,1049045,0.29019099473953247
1654716060.0967011,1053479,0.2893041968345642
1654716356.5212154,1055216,0.28895679116249084
1654717579.5837934,1062352,0.2875295877456665
1654717926.9828136,1064369,0.28712621331214905
1654719711.5772166,1074803,0.28503939509391785
1654720468.0898852,1078358,0.2843284010887146
1654721634.324985,1083686,0.28326278924942017
1654722003.601871,1085370,0.2829259932041168
1654722941.408423,1089611,0.2820777893066406
1654723851.6439095,1093817,0.28123658895492554
1654724834.6728427,1098330,0.2803339958190918
1654725865.8987105,1103064,0.2793872058391571
1654726331.204971,1105174,0.27896520495414734
1654727703.9606197,1111378,0.27772438526153564
1654728695.8215263,1115825,0.27683499455451965
1654729189.9078586,1118094,0.2763811945915222
1654731152.652175,1127116,0.2745768129825592
1654732961.4995418,1135350,0.27292999625205994
1654734428.0295525,1142045,0.2715910077095032
1654734881.1239345,1144128,0.2711744010448456
1654735555.879052,1147241,0.27055180072784424
1654735944.747745,1149029,0.2701942026615143
1654736400.3248107,1151143,0.26977139711380005
1654738685.0294123,1161694,0.2676612138748169
1654739842.928641,1167052,0.26658961176872253
1654740344.3519006,1169364,0.26612719893455505
1654741238.30149,1173512,0.2652975916862488
1654741704.1884077,1175645,0.2648710012435913
1654742830.5284324,1182173,0.26356539130210876
1654743788.362673,1187795,0.2624410092830658
1654746389.3930204,1203204,0.259359210729599
1654747500.4866464,1209743,0.25805139541625977
1654749301.0501125,1220299,0.25594019889831543
1654749673.9594893,1222488,0.2555024027824402
1654750125.488464,1225154,0.25496920943260193
1654751361.4696493,1232404,0.253519207239151
1654752109.5582855,1236820,0.25263598561286926
1654752518.425515,1239212,0.252157598733902
1654752941.0432374,1241709,0.25165820121765137
1654754005.739393,1247990,0.2504020035266876
1654756140.0379589,1260588,0.2478823959827423
1654757051.2135217,1265990,0.24680200219154358
1654757891.9758654,1270958,0.24580839276313782
1654758273.757535,1273201,0.24535979330539703
1654759022.4437063,1277599,0.2444801926612854
1654760161.616087,1284293,0.24314139783382416
1654760457.8623936,1286036,0.24279280006885529
1654761258.278977,1290745,0.24185100197792053
1654763075.2844558,1301437,0.23971259593963623
1654763598.3818223,1304523,0.23909540474414825
1654764586.048767,1310338,0.23793239891529083
1654765711.9635403,1316958,0.23660840094089508
1654766668.885125,1322566,0.23548680543899536
1654767765.097831,1328992,0.2342015951871872
1654768261.626484,1331910,0.23361800611019135
1654769144.5755413,1337106,0.2325787991285324
1654769855.6268086,1341273,0.2317454069852829
1654770332.8824348,1344072,0.23118560016155243
1654771148.4930787,1348837,0.2302325963973999
1654771624.4194033,1351610,0.22967800498008728
1654772444.7722328,1356394,0.22872120141983032
1654772956.8093672,1359389,0.22812220454216003
1654773382.4933727,1361867,0.22762660682201385
1654775698.0114841,1375365,0.22492699325084686
1654777320.8096156,1384811,0.22303779423236847
1654777814.8050046,1387704,0.22245919704437256
1654778323.1346736,1390654,0.22186920046806335
1654783479.2239485,1420832,0.2158336043357849
1654784424.5052278,1426338,0.21473239362239838
1654786837.941621,1440426,0.2119147926568985
1654787182.592296,1442439,0.21151219308376312
1654788293.8735278,1448956,0.21020880341529846
1654788738.6251218,1451584,0.20968319475650787
1654790403.8089652,1460352,0.2079295963048935
1654791783.8662517,1468308,0.20633840560913086
1654792155.5440092,1470474,0.20590519905090332
1654793121.4645646,1476129,0.20477420091629028
1654793657.7092621,1479268,0.2041464000940323
1654794121.392883,1481979,0.20360420644283295
1654794629.8043878,1484966,0.2030068039894104
1654795047.5991757,1487419,0.20251619815826416
1654798095.5670276,1505288,0.1989423930644989
1654799598.0509171,1514100,0.19718000292778015
1654805593.101334,1549290,0.19014200568199158
1654806060.5490804,1552038,0.1895924061536789
1654806586.197818,1555130,0.18897399306297302
1654807061.2139773,1557929,0.18841420114040375
1654808487.8937812,1566330,0.18673400580883026
1654812071.4290726,1586552,0.1826896071434021
1654812620.14876,1589795,0.1820410043001175
1654817159.2433975,1611894,0.17762120068073273
1654817704.0987978,1614338,0.17713239789009094
1654820002.568381,1624405,0.17511899769306183
1654820502.9962604,1626611,0.1746778041124344
1654821710.4656775,1632050,0.17359000444412231
1654822294.3468268,1634733,0.17305339872837067
